venueIndex,VenueId,Latitude,Longitude,category,visitedNum,categoryId
9378,4c10d5123ce120a1c39d081c,40.765051,-73.930652,Shop & Service,0,8.0
9379,4c10df21ce640f47a08a3a52,40.827904,-73.929276,Arts & Entertainment,0,0.0
9380,4c10ed383ce120a158cc081c,40.719954,-74.004968,Professional & Other Places,0,6.0
9381,4c10f03981e976b051e40feb,40.735844,-73.99056,Outdoors & Recreation,7,5.0
9382,4c1115bdce57c928dde282d2,40.75771,-73.970925,Food,5,3.0
9383,4c1131d0f1b6a593ea1f7d27,40.735519,-73.974552,Travel & Transport,0,9.0
9384,4c1137ab8559ef3b5db06a53,40.733524,-74.004326,Shop & Service,13,8.0
9385,4c1164576e5dc9b69506b02d,40.711143,-74.017885,Outdoors & Recreation,1,5.0
9386,4c118056f6ba9c7447c01874,40.734137,-74.008027,Shop & Service,2,8.0
9387,4c1188aad917c92892f4b562,40.752659,-74.000633,Residence,0,7.0
9388,4c118f3317002d7f0080e609,40.799079,-73.966806,Food,18,3.0
9389,4c11a4806e5dc9b66490b02d,40.634558,-73.994438,Professional & Other Places,0,6.0
9390,4c11af34a9420f470f4b7d51,40.661489,-73.920485,Drink,0,2.0
9391,4c12424fb2510f47ea45c498,40.635525,-73.992647,Shop & Service,0,8.0
9392,4c1249927f7f2d7f6ff8dc68,40.615248,-73.977077,Professional & Other Places,7,6.0
9393,4c125fb0b7b9c9289ea1a737,40.765556,-73.98032,Professional & Other Places,0,6.0
9394,4c1284967f7f2d7fe773dd68,40.641287,-73.99394,Shop & Service,0,8.0
9395,4c1290c98aedd13a88515137,40.6464,-73.99432,Travel & Transport,106,9.0
9396,4c1292e082a3c9b6d7f8f9f8,40.720868,-74.000567,Food,1,3.0
9397,4c129fe91b5cef3befc9edc4,40.740131,-73.989898,Arts & Entertainment,8,0.0
9398,4c12ab83a1010f474f4a4918,40.760429,-73.987425,Travel & Transport,5,9.0
9399,4c12b3d07f7f2d7f11ccdd68,40.727503,-74.000634,Nightlife Spot,1,4.0
9400,4c12c5d5a1010f47e17f4918,40.796723,-73.94125,Outdoors & Recreation,24,5.0
9401,4c12d4b882a3c9b6ac7bfaf8,40.764129,-73.880825,Nightlife Spot,0,4.0
9402,4c1325c2a5eb76b0e990bfb7,40.746337,-73.980773,Professional & Other Places,5,6.0
9403,4c138eb6f1e0b7136cab34bc,40.719941,-73.951292,Arts & Entertainment,26,0.0
9404,4c13afa577cea593a332cf60,40.675768,-73.894264,Food,0,3.0
9405,4c13c0e7a5eb76b09c77c0b7,40.719241,-73.949842,Outdoors & Recreation,1,5.0
9406,4c13d753a9c220a1ec7f569d,40.755228,-73.985405,Shop & Service,0,8.0
9407,4c13d7d482a3c9b68536fcf8,40.760358,-73.976183,Shop & Service,62,8.0
9408,4c13d9ad583c9c742e813fa4,40.578779,-73.84969,Food,0,3.0
9409,4c140c40a9c220a143ed569d,40.744466,-73.982638,Food,197,3.0
9410,4c14415a7f7f2d7fa3abe068,40.740445,-73.972331,Nightlife Spot,0,4.0
9411,4c1464d2127f9521f9d72425,40.707559,-74.007992,Outdoors & Recreation,19,5.0
9412,4c146719a5eb76b035ccc1b7,40.717872,-73.957802,Food,0,3.0
9413,4c14cbd7b7b9c92878daab37,40.666819,-73.851138,Shop & Service,6,8.0
9414,4c14dcae1b5cef3bbe2feec4,40.794225,-73.972015,Food,2,3.0
9415,4c14e1dd82a3c9b6eddbfdf8,40.640465,-73.789115,Travel & Transport,0,9.0
9416,4c14efc182a3c9b658f0fdf8,40.750805,-73.993585,Travel & Transport,1,9.0
9417,4c14f952a1010f475e2f4d18,40.734213,-73.878159,Professional & Other Places,0,6.0
9418,4c150458a9c220a1f060589d,40.786058,-73.949831,Outdoors & Recreation,1,5.0
9419,4c150784a1010f47b3494d18,40.640057,-73.98317,Food,0,3.0
9420,4c1521a577cea593aaacd160,40.603136,-73.8204,Outdoors & Recreation,2,5.0
9421,4c15314f1b5cef3b4441eec4,40.821766,-73.930392,Shop & Service,0,8.0
9422,4c1538367f7f2d7fb620e268,40.814226,-73.940457,Arts & Entertainment,44,0.0
9423,4c154c9a77cea593c401d260,40.713723,-74.008733,Food,2,3.0
9424,4c15539e77cea593430ed260,40.714386,-74.006575,Food,0,3.0
9425,4c157c24a5eb76b0ab7ac3b7,40.74723,-74.00055,Shop & Service,10,8.0
9426,4c15815882a3c9b6c203fff8,40.597637,-73.999815,Outdoors & Recreation,8,5.0
9427,4c160ef782a3c9b63aa5fff8,40.671416,-73.992871,Professional & Other Places,21,6.0
9428,4c162b2f82a3c9b65bd4fff8,40.625239,-73.96142,Food,3,3.0
9429,4c162c42b7b9c9282cf7ad37,40.81707,-73.919365,Shop & Service,5,8.0
9430,4c163ecaa9c220a1f34a5a9d,40.75131,-73.983793,Drink,7,2.0
9431,4c1665d07fd00f47dd29fab6,40.867762,-73.899181,Food,0,3.0
9432,4c16747c96040f47e6dd72a5,40.767883,-73.98174,Shop & Service,13,8.0
9433,4c169d21a81db71331b285e7,40.650455,-73.949911,Food,6,3.0
9434,4c16b4f5cd4bc9b698d74eeb,40.812205,-73.930342,Nightlife Spot,3,4.0
9435,4c16dcce5e88c92868dc2466,40.564666,-74.141613,Residence,0,7.0
9436,4c176109f693b7139f0f5f54,40.645806,-73.902175,Travel & Transport,86,9.0
9437,4c178177c2dfc928c816a869,40.836805,-73.857425,Shop & Service,10,8.0
9438,4c178be559cc2d7f1fc75287,40.78257,-73.836821,Shop & Service,0,8.0
9439,4c178cf3c2dfc9286e29a869,40.734793,-73.869492,Shop & Service,3,8.0
9440,4c179f6430d30f4726c636a9,40.630891,-73.951214,College & University,4,1.0
9441,4c17b29b838020a1fd0de361,40.703871,-74.011331,Food,6,3.0
9442,4c17c268d4d9c928676cee29,40.749824,-74.005146,Professional & Other Places,5,6.0
9443,4c17d49650389c749264b3cf,40.756506,-73.992418,Nightlife Spot,7,4.0
9444,4c17d5331436a593fb6f8c75,40.856463,-73.868166,Shop & Service,15,8.0
9445,4c1814ef1436a593cdda8c75,40.7212,-73.988682,Food,2,3.0
9446,4c1827c7ed98ef3b1387dd02,40.772937,-73.983672,Outdoors & Recreation,0,5.0
9447,4c18320a4ff90f4793250e49,40.704007,-73.930773,Nightlife Spot,0,4.0
9448,4c1836421436a593271a8d75,40.757554,-73.968238,Residence,33,7.0
9449,4c18b94ffe5a76b002640215,40.822844,-73.941657,Travel & Transport,0,9.0
9450,4c18be73834e2d7f553a2980,40.623288,-73.997554,Professional & Other Places,6,6.0
9451,4c18bf11838020a1438de461,40.704886,-74.013203,Food,0,3.0
9452,4c18e361fe5a76b059ad0215,40.757548,-73.97275,Professional & Other Places,4,6.0
9453,4c18e7d34ff90f4716100f49,40.735104,-74.006506,Food,2,3.0
9454,4c18fac1834e2d7f4ca62980,40.753973,-73.972859,Professional & Other Places,0,6.0
9455,4c18fe064ff90f47d1370f49,40.717177,-73.955141,Nightlife Spot,2,4.0
9456,4c190ac2fe5a76b0d6f60215,40.763961,-73.933284,Shop & Service,0,8.0
9457,4c1918c7fe5a76b07b0f0315,40.779126,-73.954905,Food,20,3.0
9458,4c19333a98f4a59336b8fff5,40.741034,-73.997852,Professional & Other Places,0,6.0
9459,4c1938a398f4a593fbbffff5,40.734326,-73.870067,Shop & Service,5,8.0
9460,4c193da4d4d9c92873aaf029,40.582931,-73.967857,Professional & Other Places,0,6.0
9461,4c1943b36e02b71394b8627b,40.68037,-73.949656,Travel & Transport,100,9.0
9462,4c194a9095e89521bf0257e7,40.621957,-73.987448,Shop & Service,0,8.0
9463,4c194d9c834e2d7f2e322a80,40.794668,-73.942437,Shop & Service,3,8.0
9464,4c1968bc834e2d7f59672a80,40.729238,-73.989009,Food,1,3.0
9465,4c1988379990d13a4e427c17,40.729193,-73.836025,Residence,0,7.0
9466,4c19afcb6a21c9b60405cb97,40.699546,-73.836025,Residence,0,7.0
9467,4c1a22236a21c9b6528bcb97,40.841328,-73.942696,Professional & Other Places,5,6.0
9468,4c1a2bbf838020a1adc4e661,40.751601,-73.979958,Professional & Other Places,21,6.0
9469,4c1a30cc98f4a5930b2b01f6,40.663957,-73.95103,Shop & Service,0,8.0
9470,4c1a3215838020a109cfe661,40.707209,-74.014259,Professional & Other Places,0,6.0
9471,4c1a47228b3aa5936051955f,40.793571,-73.944511,Outdoors & Recreation,95,5.0
9472,4c1a8ef4b9f876b0add87846,40.773876,-73.872392,Travel & Transport,3,9.0
9473,4c1a94bcb4e62d7f0c08d893,40.699772,-74.013391,Travel & Transport,4,9.0
9474,4c1ab88ab9f876b084277946,40.723226,-73.998499,Shop & Service,3,8.0
9475,4c1ac0bab9f876b0cf397946,40.833265,-73.874414,College & University,0,1.0
9476,4c1b572a8b3aa59345fa965f,40.654193,-74.056156,Travel & Transport,22,9.0
9477,4c1b6ddd63750f47a0cdb467,40.775082,-73.874474,Travel & Transport,0,9.0
9478,4c1b81f58b3aa5935743975f,40.676932,-73.742518,Food,52,3.0
9479,4c1b9d0a3b2ab7139e2e3325,40.748235,-73.93967,Food,3,3.0
9480,4c1bb847b9f876b033b77a46,40.718309,-73.754925,Shop & Service,15,8.0
9481,4c1bb8dbeac020a1815445c2,40.621144,-74.026469,Food,0,3.0
9482,4c1bc61763750f472072b567,40.77221,-73.928976,Food,0,3.0
9483,4c1be2ac8b3aa59333f5975f,40.794582,-73.971846,Shop & Service,7,8.0
9484,4c1be9c8b4e62d7f8b31da93,40.601351,-73.934366,Shop & Service,0,8.0
9485,4c1bf13763750f476ebdb567,40.740657,-73.990173,Food,2,3.0
9486,4c1bfa4763750f470ccfb567,40.736593,-73.870095,Travel & Transport,1,9.0
9487,4c1bfde8013795217bfd46f3,40.603918,-73.755512,Travel & Transport,13,9.0
9488,4c1c00448b3aa593092d985f,40.689541,-73.970959,Nightlife Spot,8,4.0
9489,4c1c2ac8eac020a1872d46c2,40.775277,-73.953609,Outdoors & Recreation,43,5.0
9490,4c1c3706b306c9283e9d63b7,40.673929,-73.727372,Professional & Other Places,0,6.0
9491,4c1c3d1ce9c4ef3bd6c845aa,40.723727,-73.989009,Nightlife Spot,1,4.0
9492,4c1cc3038b3aa5934d54995f,40.611834,-73.918481,Shop & Service,4,8.0
9493,4c1cdcc18b3aa593107f995f,40.84303,-73.94186,Residence,0,7.0
9494,4c1cfae7b4e62d7f30e7db93,40.71877,-73.953401,Outdoors & Recreation,0,5.0
9495,4c1d043a63750f47737cb767,40.650779,-73.949641,Food,40,3.0
9496,4c1d08b263750f47d285b767,40.679857,-73.850698,Travel & Transport,37,9.0
9497,4c1d0f98c09ed13ad4c5828e,40.80464,-73.937862,Travel & Transport,44,9.0
9498,4c1d1427b306c92855ed64b7,40.69247,-74.002104,Travel & Transport,2,9.0
9499,4c1d19b8624b9c7474e41204,40.610362,-73.962665,Food,0,3.0
9500,4c1d85b463750f47e57cb867,40.732893,-74.000633,Residence,0,7.0
9501,4c1da3ec624b9c7449fc1204,40.667423,-73.981204,Shop & Service,0,8.0
9502,4c1dac87b306c928f80966b7,40.675203,-73.90151,Travel & Transport,9,9.0
9503,4c1db337eac020a168ba48c2,40.738694,-73.860511,Shop & Service,0,8.0
9504,4c1e250cb489b713deb1a9c7,40.825898,-73.950939,Shop & Service,71,8.0
9505,4c1e31d5fcf8c9b61ad6ac0b,40.704214,-73.792534,Food,50,3.0
9506,4c1e3a6efcf8c9b621e3ac0b,40.718042,-73.993583,Outdoors & Recreation,3,5.0
9507,4c1e4a03eac020a1507049c2,40.602875,-73.901081,Outdoors & Recreation,6,5.0
9508,4c1e9259b306c928664667b7,40.801486,-73.965093,Food,15,3.0
9509,4c1e96a3d3b5b7138132bda5,40.79301,-73.973392,Food,7,3.0
9510,4c1e99d5b306c928df5267b7,40.716509,-73.961484,Food,0,3.0
9511,4c1ea0038b3aa59396659c5f,40.756048,-73.96379,Residence,14,7.0
9512,4c1ea221eac020a1a30a4ac2,40.628655,-73.927908,Shop & Service,0,8.0
9513,4c1ea461eac020a19b0e4ac2,40.768716,-73.911069,Drink,12,2.0
9514,4c1eb2558b3aa59315869c5f,40.725958,-73.939748,Nightlife Spot,0,4.0
9515,4c1ecb7db306c92801a667b7,40.638864,-73.965371,Residence,102,7.0
9516,4c1f53ce920076b0158ac4e9,40.719636,-73.957817,Food,0,3.0
9517,4c1f5631b4e62d7fc271df93,40.864202,-73.92647,Food,1,3.0
9518,4c1f8fb7fcf8c9b653d1ae0b,40.705188,-73.925414,Drink,1,2.0
9519,4c1fb00fa34cd13a44117d74,40.729275,-73.99336,Food,7,3.0
9520,4c1fb303bd9d95211254983f,40.756912,-73.98747,Arts & Entertainment,27,0.0
9521,4c1fcb8cd38ec9b6d5334d83,40.692644,-73.988573,Professional & Other Places,1,6.0
9522,4c1fd342920076b03559c5e9,40.752629,-73.986329,Professional & Other Places,0,6.0
9523,4c1fe01dfec3b71342c1bec6,40.796877,-73.970058,Shop & Service,7,8.0
9524,4c1fe729920076b04978c5e9,40.810881,-73.929969,Professional & Other Places,5,6.0
9525,4c20000bb4e62d7f5986e093,40.741648,-74.005001,Professional & Other Places,0,6.0
9526,4c2018d6920076b070d3c5e9,40.747896,-74.000372,Food,7,3.0
9527,4c20227fbd9d9521cd66983f,40.85417,-73.907188,Food,6,3.0
9528,4c20cb6cd4dec928cbec1b3e,40.712014,-74.008004,Professional & Other Places,0,6.0
9529,4c20f478ebe52d7feb6b3178,40.735656,-74.000575,Shop & Service,0,8.0
9530,4c2136d79a67a593609cda87,40.793226,-73.978805,Outdoors & Recreation,22,5.0
9531,4c21677613c00f478afd85de,40.576468,-73.968003,Travel & Transport,33,9.0
9532,4c221b619390c9b628fac9cd,40.748183,-74.004423,Outdoors & Recreation,0,5.0
9533,4c221ea99085d13a2ac585cc,40.712435,-73.883146,Professional & Other Places,0,6.0
9534,4c22388b99282d7f8bbf66b0,40.715341,-74.002529,Professional & Other Places,4,6.0
9535,4c22489f7e85c92875c5bb21,40.736217,-73.989835,Shop & Service,0,8.0
9536,4c2258d69085d13ab22f86cc,40.758719,-73.97846,Shop & Service,23,8.0
9537,4c225ae47e85c9283ee5bb21,40.74174,-73.99365,Shop & Service,22,8.0
9538,4c226d0bfbe5c9b65fde9921,40.758688,-73.978707,Nightlife Spot,0,4.0
9539,4c22a63413c00f47dde287de,40.604946,-73.998851,Food,6,3.0
9540,4c22b66cfbe5c9b6596b9a21,40.786106,-73.942546,Food,7,3.0
9541,4c22beee99282d7f17b667b0,40.740998,-74.00823,Nightlife Spot,11,4.0
9542,4c22c2ec7e85c92885a3bc21,40.704819,-73.924578,Food,7,3.0
9543,4c22d85299282d7f2adf67b0,40.739362,-73.7863,Shop & Service,2,8.0
9544,4c233b009085d13a6f7e87cc,40.874941,-73.879473,Travel & Transport,0,9.0
9545,4c2392cd99282d7f11e468b0,40.76715,-73.982529,Food,7,3.0
9546,4c23c9aca852c9283c11e26c,40.722646,-74.004951,Travel & Transport,0,9.0
9547,4c23e755f7ced13a3dfd216d,40.83263,-73.860609,Shop & Service,10,8.0
9548,4c23eca0c11dc9b6d2aa2424,40.742936,-74.003953,Food,0,3.0
9549,4c23f760f7ced13a9e1f226d,40.6776,-73.949819,Travel & Transport,4,9.0
9550,4c24087ef7ced13a2144226d,40.702646,-74.036453,Nightlife Spot,0,4.0
9551,4c241507c11dc9b6a4fe2424,40.711562,-73.946871,Nightlife Spot,0,4.0
9552,4c243968b7b8a593543d3ce8,40.679471,-73.968224,Food,3,3.0
9553,4c247c9ef1272d7f1b1683c5,40.645089,-73.77521,Travel & Transport,5,9.0
9554,4c248c01a852c928e23ae36c,40.666056,-74.047852,Travel & Transport,5,9.0
9555,4c24b32cf7ced13a0b33236d,40.754139,-73.988114,Drink,0,2.0
9556,4c24e9fcf7ced13ae6a0236d,40.734296,-73.992517,Food,0,3.0
9557,4c252a61c11dc9b634bc2624,40.680671,-73.844819,Drink,9,2.0
9558,4c252c3b136d20a1981fe361,40.752914,-73.97717,Travel & Transport,0,9.0
9559,4c2535ebf1272d7f1a6b84c5,40.760634,-73.987976,Arts & Entertainment,11,0.0
9560,4c254ba6136d20a19f63e361,40.747708,-73.986283,Food,10,3.0
9561,4c255952f7ced13ac581246d,40.677036,-73.865051,Travel & Transport,4,9.0
9562,4c2603d9905a0f47456c6260,40.763056,-73.743281,Travel & Transport,155,9.0
9563,4c261290a852c928e1e2e56c,40.69169,-73.779699,Shop & Service,7,8.0
9564,4c263702a852c928532ee66c,40.763389,-73.971039,Drink,0,2.0
9565,4c263af6a852c9287537e66c,40.741085,-73.981933,Food,5,3.0
9566,4c263b56905a0f478fdd6260,40.705605,-74.007981,Nightlife Spot,2,4.0
9567,4c2647ba136d20a1360ce561,40.764259,-73.771176,Shop & Service,0,8.0
9568,4c264b32f7ced13ae215266d,40.617791,-74.030365,Outdoors & Recreation,0,5.0
9569,4c266ab9a852c9281f9fe66c,40.714531,-73.958091,Shop & Service,21,8.0
9570,4c2678eef1272d7f43a986c5,40.617253,-74.030841,Food,5,3.0
9571,4c26b50fa852c9287f33e76c,40.643657,-73.900673,Outdoors & Recreation,345,5.0
9572,4c27736cc11dc9b6048e2a24,40.70814,-74.013759,Drink,1,2.0
9573,4c2778ae905a0f471de76460,40.755043,-73.849561,Arts & Entertainment,11,0.0
9574,4c282edd783d9c743a3f8f6b,40.702518,-73.989686,Shop & Service,1,8.0
9575,4c287f3d3492a5931c62b728,40.645796,-73.776781,Travel & Transport,7,9.0
9576,4c28a25d3492a593929ab728,40.875813,-73.908767,Food,32,3.0
9577,4c28b69a97d00f478b3c40ea,40.754703,-73.986002,Travel & Transport,0,9.0
9578,4c28c07b9fb5d13a79059a57,40.70597,-74.006363,Professional & Other Places,0,6.0
9579,4c28e6b0e19720a152a8f858,40.704991,-74.01345,Food,3,3.0
9580,4c29116bfe6e2d7fc240543c,40.706398,-74.005812,Professional & Other Places,1,6.0
9581,4c291c52e19720a193fff858,40.579379,-74.109006,Professional & Other Places,0,6.0
9582,4c294bacce3fc928059b6e88,40.702669,-73.800231,Arts & Entertainment,29,0.0
9583,4c295750e19720a13e72f958,40.644957,-73.77573,Travel & Transport,6,9.0
9584,4c29d600fe6e2d7f8558553c,40.641941,-73.899093,Food,0,3.0
9585,4c29f2e597d00f47f02442ea,40.750835,-74.006064,Professional & Other Places,0,6.0
9586,4c2a1e5297d00f47037542ea,40.756006,-73.986002,Professional & Other Places,1,6.0
9587,4c2a2048fe6e2d7fe9e0553c,40.827358,-73.927615,Outdoors & Recreation,2,5.0
9588,4c2a2a0f1ffdb7136ee7ddf1,40.762292,-73.984723,Arts & Entertainment,4,0.0
9589,4c2a2aeafe6e2d7f9af8553c,40.754147,-73.995379,Professional & Other Places,0,6.0
9590,4c2a3bb98abca593f45afe1f,40.726902,-74.003275,Food,69,3.0
9591,4c2a3be6d1a10f470821f664,40.678989,-73.77747,Professional & Other Places,3,6.0
9592,4c2a5c60ae6820a172301643,40.79027,-73.945692,Food,10,3.0
9593,4c2a5d88355cef3b24fecc56,40.767989,-73.968452,Shop & Service,0,8.0
9594,4c2a7939b34ad13ae354e8ce,40.730595,-73.98302,Food,0,3.0
9595,4c2a81398abca59393c8fe1f,40.727706,-73.985601,Food,6,3.0
9596,4c2a849357a9c9b693a1f467,40.750183,-73.991332,Travel & Transport,13,9.0
9597,4c2a86178abca593f5d1fe1f,40.846752,-73.927667,Outdoors & Recreation,8,5.0
9598,4c2a8d772219c928d24ca348,40.745324,-73.992229,Drink,1,2.0
9599,4c2abd5fae6820a186dc1643,40.858055,-73.932575,Shop & Service,22,8.0
9600,4c2ad66d2219c9280ac2a348,40.590675,-73.994444,Arts & Entertainment,6,0.0
9601,4c2b3c7c57a9c9b63a86f567,40.804519,-73.966293,Food,5,3.0
9602,4c2b40c557a9c9b61b8ef567,40.67154,-73.963073,Arts & Entertainment,7,0.0
9603,4c2b5aaab34ad13af699e9ce,40.739435,-73.989745,Professional & Other Places,8,6.0
9604,4c2b65e02219c928fe7da448,40.763486,-73.786385,Food,18,3.0
9605,4c2b6b628ef52d7fbd5131ba,40.753268,-73.844505,Travel & Transport,22,9.0
9606,4c2ba1f857a9c9b67138f667,40.689717,-74.045148,Outdoors & Recreation,6,5.0
9607,4c2bb9408ef52d7f32d631ba,40.60269,-73.980722,Food,3,3.0
9608,4c2bcb22ae6820a1e3631843,40.761151,-73.923908,Outdoors & Recreation,1,5.0
9609,4c2bccc7d1a10f475a88f864,40.758457,-73.98914,Food,65,3.0
9610,4c2bdf9ad1a10f477aaff864,40.75825,-73.970181,Shop & Service,30,8.0
9611,4c2bf632d1a10f472cdcf864,40.670552,-73.988813,Food,13,3.0
9612,4c2c06ccb34ad13ad0cfeace,40.707744,-73.824262,Residence,0,7.0
9613,4c2ca85357a9c9b6adbaf767,40.78166,-73.97947,Food,0,3.0
9614,4c2caafb8ef52d7f823a33ba,40.720681,-74.004217,Travel & Transport,2,9.0
9615,4c2cabae57a9c9b6febff767,40.770272,-73.988285,College & University,0,1.0
9616,4c2cc1622219c9285296a648,40.718004,-73.965371,Residence,0,7.0
9617,4c2cc3dbae6820a16bd31943,40.748201,-73.990002,Professional & Other Places,4,6.0
9618,4c2cdf2d8ef52d7fed9933ba,40.758505,-73.989143,Travel & Transport,293,9.0
9619,4c2cff8075579521c6555d83,40.86553,-73.857737,Outdoors & Recreation,62,5.0
9620,4c2d1341e760c9b6d7424449,40.7108,-74.004722,College & University,1,1.0
9621,4c2d1bd23a4d0f477c51e386,40.711825,-74.008136,Shop & Service,24,8.0
9622,4c2d1eb17d85a593fa1452f3,40.689376,-73.970465,Food,0,3.0
9623,4c2d20773a4d0f476f5be386,40.641184,-73.996228,Professional & Other Places,2,6.0
9624,4c2d2315e116e21e1b1a8e60,40.756402,-73.96821,Food,0,3.0
9625,4c2d24f8260bc928838719d3,40.678855,-73.776373,Shop & Service,2,8.0
9626,4c2d26db7d85a593742752f3,40.759217,-73.988303,Food,2,3.0
9627,4c2d2ca63a4d0f474776e386,40.699154,-73.979144,Professional & Other Places,0,6.0
9628,4c2d489a3a4d0f47e8b3e386,40.790566,-73.947569,Nightlife Spot,0,4.0
9629,4c2d543e3a4d0f47efcae386,40.753168,-73.889986,Outdoors & Recreation,1,5.0
9630,4c2dc3db3a4d0f475b56e486,40.779882,-73.802713,Food,2,3.0
9631,4c2df7a2e760c9b6c0b44549,40.726153,-73.988156,Professional & Other Places,0,6.0
9632,4c2e55c0213c2d7fcafe2e5d,40.64688,-73.776155,Travel & Transport,0,9.0
9633,4c2eb323213c2d7ff5c02f5d,40.744892,-73.983878,Nightlife Spot,1,4.0
9634,4c2f01ee213c2d7f452b305d,40.781385,-73.968893,Arts & Entertainment,0,0.0
9635,4c2f51d1213c2d7fbf98305d,40.703058,-74.006052,Travel & Transport,1,9.0
9636,4c2f67a3213c2d7fddc0305d,40.703011,-73.994863,Outdoors & Recreation,9,5.0
9637,4c2f8178213c2d7fc9f8305d,40.777618,-73.973863,Outdoors & Recreation,1,5.0
9638,4c2fa71309a99c7413e30a2a,40.771914,-73.959009,Shop & Service,7,8.0
9639,4c2fb8f2213c2d7f1e67315d,40.761023,-73.990679,Food,0,3.0
9640,4c2fc382ed37a5939ce26703,40.762845,-73.771639,Travel & Transport,21,9.0
9641,4c2fefdd6f1fef3ba3a3eb3d,40.697159,-73.847291,Professional & Other Places,0,6.0
9642,4c30199366e40f47e627c38b,40.688339,-73.965371,Residence,0,7.0
9643,4c303781452620a1d0e61e0f,40.726231,-73.790511,Food,2,3.0
9644,4c30cdbc3896e21eaa12e690,40.725237,-73.879094,Shop & Service,0,8.0
9645,4c30cf817cc0c9b625e0ed9a,40.575603,-73.9797,Nightlife Spot,1,4.0
9646,4c30f3c166e40f477d4fc48b,40.779022,-73.962163,Outdoors & Recreation,3,5.0
9647,4c312226a0ced13ad939136e,40.865874,-73.927592,Nightlife Spot,0,4.0
9648,4c3129ca213c2d7f3c99335d,40.706446,-73.953616,Residence,0,7.0
9649,4c315e907cc0c9b688cbee9a,40.745306,-73.948374,Outdoors & Recreation,109,5.0
9650,4c31de74ed37a593d6e66a03,40.639387,-73.997227,Professional & Other Places,0,6.0
9651,4c320866ed37a593da266b03,40.678262,-73.891715,Travel & Transport,0,9.0
9652,4c320a13452620a13f68210f,40.596058,-73.973356,Travel & Transport,44,9.0
9653,4c320ad366e40f4767d3c58b,40.607327,-74.163439,Food,0,3.0
9654,4c3236f33896e21e7529e890,40.733147,-73.863061,Shop & Service,0,8.0
9655,4c326b9fa0ced13ac126156e,40.604024,-73.997451,Food,1,3.0
9656,4c326f5f7cc0c9b64356f09a,40.707609,-74.012744,Outdoors & Recreation,0,5.0
9657,4c328147ed37a593ce056c03,40.839737,-73.938006,Nightlife Spot,3,4.0
9658,4c328c7066e40f4722c0c68b,40.77879,-73.906588,Residence,0,7.0
9659,4c329d79213c2d7f4fcd355d,40.652009,-73.959017,Outdoors & Recreation,30,5.0
9660,4c3326a8a0ced13ae91c166e,40.606272,-74.025626,Outdoors & Recreation,0,5.0
9661,4c3329f6452620a1a818230f,40.631653,-73.953275,College & University,0,1.0
9662,4c3339ad66e40f47ae9dc78b,40.675129,-73.811881,Professional & Other Places,5,6.0
9663,4c33544c3ffc9521c68e90f5,40.697386,-73.93269,Food,19,3.0
9664,4c336b03ed37a5930b506d03,40.755393,-73.756671,College & University,4,1.0
9665,4c33703e7cc0c9b62bccf19a,40.754855,-73.942604,Residence,57,7.0
9666,4c33778a7cc0c9b689d9f19a,40.569307,-74.110291,Shop & Service,2,8.0
9667,4c337ca066e40f47c016c88b,40.705851,-74.005284,Professional & Other Places,30,6.0
9668,4c33a69fed37a5936bb56d03,40.587902,-73.813705,Travel & Transport,3,9.0
9669,4c33a86a66e40f47d85cc88b,40.752864,-73.981577,Food,2,3.0
9670,4c33b5b5ed37a59339d16d03,40.742777,-74.000633,Residence,0,7.0
9671,4c33bc7216adc9286421c49c,40.631379,-73.951442,College & University,2,1.0
9672,4c33c61c213c2d7f9088375d,40.626384,-74.091927,Outdoors & Recreation,0,5.0
9673,4c33cd1d16adc928e942c49c,40.868193,-73.920543,Outdoors & Recreation,18,5.0
9674,4c33e80116adc9280d75c49c,40.711167,-74.008939,Shop & Service,17,8.0
9675,4c34858f66e40f47009fc98b,40.739486,-73.785381,Food,2,3.0
9676,4c34890b3896e21e8baaeb90,40.835307,-73.847866,Professional & Other Places,0,6.0
9677,4c34a57da0ced13a9379186e,40.703476,-73.994053,Outdoors & Recreation,2,5.0
9678,4c34ba027cc0c9b60ed1f39a,40.765689,-73.933096,Professional & Other Places,55,6.0
9679,4c34bb3a7cc0c9b687d3f39a,40.744894,-74.008153,Drink,0,2.0
9680,4c34bd20452620a1159e250f,40.743902,-73.995878,Food,1,3.0
9681,4c34d4e46f1fef3b6ff1ec3d,40.795358,-73.931057,Shop & Service,6,8.0
9682,4c34e3d966e40f473451ca8b,40.753053,-73.989422,Shop & Service,5,8.0
9683,4c34e81009a99c7406490c2a,40.734478,-73.990248,Shop & Service,7,8.0
9684,4c34ec49ed37a593e5b76f03,40.758481,-73.992986,Arts & Entertainment,6,0.0
9685,4c34fe4516adc9289c1bc69c,40.754126,-73.992303,Arts & Entertainment,0,0.0
9686,4c350ffd7cc0c9b6776ff49a,40.803407,-73.967079,Shop & Service,18,8.0
9687,4c35218a452620a1c55b260f,40.75346,-73.973334,Nightlife Spot,0,4.0
9688,4c352f12a0ced13a5783196e,40.749695,-73.993478,Travel & Transport,4,9.0
9689,4c35a6dc16adc928f50fc79c,40.669968,-73.989157,Travel & Transport,14,9.0
9690,4c35c2e57cc0c9b6a366f59a,40.76579,-73.74487,Outdoors & Recreation,57,5.0
9691,4c35de72452620a1ba5d270f,40.702732,-74.017349,Travel & Transport,11,9.0
